parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,cpu_id,target_mb_percent,resource_applied,resctrl_enabled,region_wall_ms,resctrl_enable_ms,resctrl_disable_ms,resource_kind,target_l3_ways,target_l3_mask,mon_valid,mon_l3_domains,mon_start_llc_occupancy_bytes,mon_end_llc_occupancy_bytes,mon_llc_occupancy_delta_bytes,mon_start_mbm_total_bytes,mon_end_mbm_total_bytes,mon_mbm_total_delta_bytes,mon_start_mbm_local_bytes,mon_end_mbm_local_bytes,mon_mbm_local_delta_bytes,mon_start_mbm_remote_bytes,mon_end_mbm_remote_bytes,mon_mbm_remote_delta_bytes
1201,5,300,3,4,4,189525.308075,189525.342283,0.034208,0x405707,56,100.000000,1,1,0.058011,1.200000,0.800000,cat,1,1,1,1,2703360,2613248,-90112,321043824640,321043914752,90112,321043824640,321043914752,90112,-1,-1,-1
1598,2,400,0,4,4,252037.552439,252673.501625,322.745275,0x405598,0,100.000000,1,1,637.912007,1.200000,0.800000,cat,1,1,1,1,3063808,1982464,901120,395098406912,396099641344,999342080,395098406912,396099641344,999522304,-1,-1,-1
1598,2,400,1,4,4,252037.555175,252675.462525,632.798478,0x405598,40,100.000000,1,1,637.912007,1.200000,0.800000,cat,14,7ffe,1,1,41811968,39378944,-90112,683777966080,685531906048,1752678400,683777966080,685531906048,1752768512,-1,-1,-1
1598,2,400,2,4,4,252037.553482,252675.390113,633.797407,0x405598,48,100.000000,1,1,637.912007,1.200000,0.800000,cat,14,7ffe,1,1,37036032,38027264,3424256,659650928640,661337194496,1684643840,659650928640,661337194496,1684463616,-1,-1,-1
1598,2,400,3,4,4,252037.550518,252673.477618,322.146401,0x405598,56,100.000000,1,1,637.912007,1.200000,0.800000,cat,1,1,1,1,2523136,3063808,5046272,427368595456,428442820608,1072062464,427368595456,428442820608,1072062464,-1,-1,-1
1599,3,400,0,4,4,252675.593248,252675.960008,0.366760,0x4055f0,0,100.000000,1,1,0.530357,1.200000,0.800000,cat,1,1,1,1,2072576,2072576,0,396099731456,396100632576,901120,396099731456,396100632576,901120,-1,-1,-1
1599,3,400,1,4,4,252675.625606,252676.123605,0.497999,0x4055f0,40,100.000000,1,1,0.530357,1.200000,0.800000,cat,14,7ffe,1,1,39378944,39649280,270336,685531906048,685532717056,811008,685531906048,685532717056,811008,-1,-1,-1
1599,3,400,2,4,4,252675.618144,252676.110826,0.492682,0x4055f0,48,100.000000,1,1,0.530357,1.200000,0.800000,cat,14,7ffe,1,1,38027264,38477824,450560,661337284608,661338365952,1081344,661337284608,661338365952,1081344,-1,-1,-1
1599,3,400,3,4,4,252675.604656,252675.964341,0.359685,0x4055f0,56,100.000000,1,1,0.530357,1.200000,0.800000,cat,1,1,1,1,3153920,2973696,-180224,428442820608,428443181056,360448,428442820608,428443181056,360448,-1,-1,-1
1600,4,400,0,4,4,252676.236455,252676.260907,0.024452,0x4056a0,0,100.000000,1,1,0.051356,1.200000,0.800000,cat,1,1,1,1,2162688,2252800,90112,396101083136,396101443584,360448,396101083136,396101443584,360448,-1,-1,-1
1600,4,400,1,4,4,252676.254195,252676.280455,0.026260,0x4056a0,40,100.000000,1,1,0.051356,1.200000,0.800000,cat,14,7ffe,1,1,39649280,39649280,0,685532717056,685532717056,0,685532717056,685532717056,0,-1,-1,-1
1600,4,400,2,4,4,252676.260735,252676.287811,0.027076,0x4056a0,48,100.000000,1,1,0.051356,1.200000,0.800000,cat,14,7ffe,1,1,38477824,38567936,90112,661338456064,661338456064,0,661338456064,661338456064,0,-1,-1,-1
1600,4,400,3,4,4,252676.245534,252676.264983,0.019449,0x4056a0,56,100.000000,1,1,0.051356,1.200000,0.800000,cat,1,1,1,1,2883584,2883584,0,428443271168,428443271168,0,428443271168,428443271168,0,-1,-1,-1
1601,5,400,0,4,4,252676.376313,252676.408852,0.032539,0x405707,0,100.000000,1,1,0.071193,1.200000,0.800000,cat,1,1,1,1,2342912,2433024,90112,396101533696,396101533696,0,396101533696,396101533696,0,-1,-1,-1
1601,5,400,1,4,4,252676.378117,252676.424082,0.045965,0x405707,40,100.000000,1,1,0.071193,1.200000,0.800000,cat,14,7ffe,1,1,39649280,39649280,0,685532717056,685532807168,90112,685532717056,685532807168,90112,-1,-1,-1
1601,5,400,2,4,4,252676.364231,252676.410732,0.046501,0x405707,48,100.000000,1,1,0.071193,1.200000,0.800000,cat,14,7ffe,1,1,38477824,38477824,0,661338546176,661338546176,0,661338546176,661338546176,0,-1,-1,-1
1601,5,400,3,4,4,252676.352889,252676.387052,0.034163,0x405707,56,100.000000,1,1,0.071193,1.200000,0.800000,cat,1,1,1,1,2883584,2793472,-90112,428443361280,428443361280,0,428443361280,428443361280,0,-1,-1,-1
1998,2,500,0,4,4,315275.565635,315898.794549,322.409533,0x405598,32,100.000000,1,1,625.223733,1.200000,0.800000,cat,1,1,1,1,2793472,2523136,630784,494129061888,495115067392,983392256,494129061888,495115067392,983302144,-1,-1,-1
1998,2,500,1,4,4,315275.569724,315900.780258,621.320092,0x405598,40,100.000000,1,1,625.223733,1.200000,0.800000,cat,14,7ffe,1,1,40370176,40460288,270336,856053096448,857752428544,1699151872,856053096448,857752428544,1698881536,-1,-1,-1
1998,2,500,2,4,4,315275.560917,315900.698727,620.895891,0x405598,48,100.000000,1,1,625.223733,1.200000,0.800000,cat,14,7ffe,1,1,37847040,36675584,2793472,825761046528,827462631424,1699602432,825761046528,827462631424,1699512320,-1,-1,-1
1998,2,500,3,4,4,315275.556525,315898.774316,315.402623,0x405598,56,100.000000,1,1,625.223733,1.200000,0.800000,cat,1,1,1,1,2793472,2793472,4595712,534826524672,535909851136,1079812096,534826524672,535909851136,1080352768,-1,-1,-1
1999,3,500,0,4,4,315900.915333,315901.338939,0.423606,0x4055f0,32,100.000000,1,1,0.530148,1.200000,0.800000,cat,1,1,1,1,2703360,2613248,-90112,495115247616,495116238848,991232,495115247616,495116238848,991232,-1,-1,-1
1999,3,500,1,4,4,315900.930470,315901.424920,0.494450,0x4055f0,40,100.000000,1,1,0.530148,1.200000,0.800000,cat,14,7ffe,1,1,40460288,40910848,450560,857752518656,857753870336,1351680,857752518656,857753870336,1351680,-1,-1,-1
1999,3,500,2,4,4,315900.938059,315901.436207,0.498148,0x4055f0,48,100.000000,1,1,0.530148,1.200000,0.800000,cat,14,7ffe,1,1,36675584,36855808,180224,827462631424,827463532544,901120,827462631424,827463532544,901120,-1,-1,-1
1999,3,500,3,4,4,315900.906059,315901.263316,0.357257,0x4055f0,56,100.000000,1,1,0.530148,1.200000,0.800000,cat,1,1,1,1,2613248,2342912,-270336,535909941248,535910481920,540672,535909941248,535910572032,630784,-1,-1,-1
2000,4,500,0,4,4,315901.557770,315901.583754,0.025984,0x4056a0,32,100.000000,1,1,0.047414,1.200000,0.800000,cat,1,1,1,1,2883584,2973696,90112,495116689408,495116869632,180224,495116689408,495116869632,180224,-1,-1,-1
2000,4,500,1,4,4,315901.570837,315901.597223,0.026386,0x4056a0,40,100.000000,1,1,0.047414,1.200000,0.800000,cat,14,7ffe,1,1,40820736,40820736,0,857754050560,857754140672,90112,857754050560,857754140672,90112,-1,-1,-1
2000,4,500,2,4,4,315901.577669,315901.605184,0.027515,0x4056a0,48,100.000000,1,1,0.047414,1.200000,0.800000,cat,14,7ffe,1,1,36765696,36855808,90112,827463532544,827463532544,0,827463532544,827463532544,0,-1,-1,-1
2000,4,500,3,4,4,315901.562584,315901.582251,0.019667,0x4056a0,56,100.000000,1,1,0.047414,1.200000,0.800000,cat,1,1,1,1,2342912,2342912,0,535910572032,535910662144,90112,535910572032,535910662144,90112,-1,-1,-1
2001,5,500,0,4,4,315901.672927,315901.706965,0.034038,0x405707,32,100.000000,1,1,0.066560,1.200000,0.800000,cat,1,1,1,1,2973696,2973696,0,495116869632,495116869632,0,495116869632,495116869632,0,-1,-1,-1
2001,5,500,1,4,4,315901.695135,315901.739487,0.044352,0x405707,40,100.000000,1,1,0.066560,1.200000,0.800000,cat,14,7ffe,1,1,40730624,40730624,0,857754230784,857754230784,0,857754230784,857754230784,0,-1,-1,-1
2001,5,500,2,4,4,315901.689094,315901.732963,0.043869,0x405707,48,100.000000,1,1,0.066560,1.200000,0.800000,cat,14,7ffe,1,1,36765696,36945920,180224,827463532544,827463622656,90112,827463532544,827463622656,90112,-1,-1,-1
2001,5,500,3,4,4,315901.676524,315901.710571,0.034047,0x405707,56,100.000000,1,1,0.066560,1.200000,0.800000,cat,1,1,1,1,2342912,2342912,0,535910662144,535910662144,0,535910662144,535910662144,0,-1,-1,-1
2398,2,600,0,4,4,378279.058444,378913.029843,321.972865,0x405598,32,100.000000,1,1,635.931222,1.200000,0.800000,cat,1,1,1,1,2793472,1712128,90112,593302814720,594297831424,992493568,593302814720,594297831424,992313344,-1,-1,-1
2398,2,600,1,4,4,378279.059495,378914.987546,623.854216,0x405598,40,100.000000,1,1,635.931222,1.200000,0.800000,cat,14,7ffe,1,1,41811968,40640512,1892352,1028372742144,1030090186752,1715732480,1028372742144,1030090186752,1715732480,-1,-1,-1
2398,2,600,2,4,4,378279.061076,378914.922207,632.860331,0x405598,48,100.000000,1,1,635.931222,1.200000,0.800000,cat,14,7ffe,1,1,36585472,37306368,2252800,992510509056,994199568384,1686896640,992510509056,994199568384,1686986752,-1,-1,-1
2398,2,600,3,4,4,378279.056324,378913.001478,313.920833,0x405598,56,100.000000,1,1,635.931222,1.200000,0.800000,cat,1,1,1,1,2523136,3063808,4685824,642214707200,643298123776,1081614336,642214707200,643298123776,1081884672,-1,-1,-1
2399,3,600,0,4,4,378915.109367,378915.534166,0.424799,0x4055f0,32,100.000000,1,1,0.529805,1.200000,0.800000,cat,1,1,1,1,1892352,1982464,90112,594298011648,594298822656,811008,594298011648,594298822656,811008,-1,-1,-1
2399,3,600,1,4,4,378915.133526,378915.639172,0.505646,0x4055f0,40,100.000000,1,1,0.529805,1.200000,0.800000,cat,14,7ffe,1,1,40820736,40370176,-450560,1030090186752,1030090997760,811008,1030090186752,1030090997760,811008,-1,-1,-1
2399,3,600,2,4,4,378915.140893,378915.635113,0.494220,0x4055f0,48,100.000000,1,1,0.529805,1.200000,0.800000,cat,14,7ffe,1,1,37396480,38027264,630784,994199658496,994200379392,720896,994199658496,994200379392,720896,-1,-1,-1
2399,3,600,3,4,4,378915.116375,378915.475726,0.359351,0x4055f0,56,100.000000,1,1,0.529805,1.200000,0.800000,cat,1,1,1,1,2973696,2793472,-180224,643298304000,643298754560,450560,643298304000,643298844672,540672,-1,-1,-1
2400,4,600,0,4,4,378915.773151,378915.798190,0.025039,0x4056a0,32,100.000000,1,1,0.052282,1.200000,0.800000,cat,1,1,1,1,2072576,2252800,180224,594299453440,594299633664,180224,594299453440,594299633664,180224,-1,-1,-1
