parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,cpu_id,target_mhz,measured_mhz,resource_applied,dvfs_enabled,region_wall_ms,dvfs_enable_ms,dvfs_disable_ms
5199,3,1300,1,4,4,60832.135372,60832.272340,0.136968,0x404f80,40,4800.000000,-1.000000,0,0,0.169198,1.200000,0.800000
5199,3,1300,2,4,4,60832.135380,60832.269091,0.133711,0x404f80,48,4800.000000,-1.000000,0,0,0.169198,1.200000,0.800000
5199,3,1300,3,4,4,60832.135259,60832.285328,0.150069,0x404f80,56,4800.000000,-1.000000,0,0,0.169198,1.200000,0.800000
5200,4,1300,0,4,4,60832.336865,60832.364859,0.027994,0x405030,32,4800.000000,-1.000000,0,0,0.036834,1.200000,0.800000
5200,4,1300,1,4,4,60832.336910,60832.373087,0.036177,0x405030,40,4800.000000,-1.000000,0,0,0.036834,1.200000,0.800000
5200,4,1300,2,4,4,60832.336926,60832.373369,0.036443,0x405030,48,4800.000000,-1.000000,0,0,0.036834,1.200000,0.800000
5200,4,1300,3,4,4,60832.336535,60832.363136,0.026601,0x405030,56,4800.000000,-1.000000,0,0,0.036834,1.200000,0.800000
5201,5,1300,0,4,4,60832.385079,60832.416122,0.031043,0x405097,32,4800.000000,-1.000000,0,0,0.041149,1.200000,0.800000
5201,5,1300,1,4,4,60832.385487,60832.426228,0.040741,0x405097,40,4800.000000,-1.000000,0,0,0.041149,1.200000,0.800000
5201,5,1300,2,4,4,60832.385555,60832.425714,0.040159,0x405097,48,4800.000000,-1.000000,0,0,0.041149,1.200000,0.800000
5201,5,1300,3,4,4,60832.385310,60832.416055,0.030745,0x405097,56,4800.000000,-1.000000,0,0,0.041149,1.200000,0.800000
5598,2,1400,0,4,4,63526.378743,63550.562929,24.034784,0x404f28,32,4800.000000,4579.630533,1,1,24.184787,1.200000,0.800000
5598,2,1400,1,4,4,63526.378267,63550.513799,21.124269,0x404f28,40,2336.365130,2361.991209,1,1,24.184787,1.200000,0.800000
5598,2,1400,2,4,4,63526.378397,63550.508530,20.999575,0x404f28,48,2356.250189,2362.439360,1,1,24.184787,1.200000,0.800000
5598,2,1400,3,4,4,63526.378142,63550.551653,23.180323,0x404f28,56,4800.000000,4580.623628,1,1,24.184787,1.200000,0.800000
5599,3,1400,0,4,4,63550.633304,63550.786792,0.153488,0x404f80,32,4800.000000,-1.000000,0,0,0.153542,1.200000,0.800000
5599,3,1400,1,4,4,63550.633695,63550.761037,0.127342,0x404f80,40,4800.000000,-1.000000,0,0,0.153542,1.200000,0.800000
5599,3,1400,2,4,4,63550.633575,63550.759390,0.125815,0x404f80,48,4800.000000,-1.000000,0,0,0.153542,1.200000,0.800000
5599,3,1400,3,4,4,63550.633250,63550.768464,0.135214,0x404f80,56,4800.000000,-1.000000,0,0,0.153542,1.200000,0.800000
5600,4,1400,0,4,4,63550.818087,63550.844930,0.026843,0x405030,32,4800.000000,-1.000000,0,0,0.036969,1.200000,0.800000
5600,4,1400,1,4,4,63550.818139,63550.854708,0.036569,0x405030,40,4800.000000,-1.000000,0,0,0.036969,1.200000,0.800000
5600,4,1400,2,4,4,63550.818339,63550.854872,0.036533,0x405030,48,4800.000000,-1.000000,0,0,0.036969,1.200000,0.800000
5600,4,1400,3,4,4,63550.817903,63550.844859,0.026956,0x405030,56,4800.000000,-1.000000,0,0,0.036969,1.200000,0.800000
5601,5,1400,0,4,4,63550.866680,63550.896474,0.029794,0x405097,32,4800.000000,-1.000000,0,0,0.041169,1.200000,0.800000
5601,5,1400,1,4,4,63550.866744,63550.906366,0.039622,0x405097,40,4800.000000,-1.000000,0,0,0.041169,1.200000,0.800000
5601,5,1400,2,4,4,63550.867010,63550.907568,0.040558,0x405097,48,4800.000000,-1.000000,0,0,0.041169,1.200000,0.800000
5601,5,1400,3,4,4,63550.866399,63550.896643,0.030244,0x405097,56,4800.000000,-1.000000,0,0,0.041169,1.200000,0.800000
5998,2,1500,0,4,4,65971.187806,65993.805446,22.381037,0x404f28,32,4800.000000,4287.343836,1,1,22.618400,1.200000,0.800000
5998,2,1500,1,4,4,65971.187117,65993.766758,19.088106,0x404f28,40,2178.486298,2166.032909,1,1,22.618400,1.200000,0.800000
5998,2,1500,2,4,4,65971.187046,65993.757492,18.623118,0x404f28,48,2147.624481,2163.111313,1,1,22.618400,1.200000,0.800000
5998,2,1500,3,4,4,65971.187269,65993.793976,21.824598,0x404f28,56,4800.000000,4287.201644,1,1,22.618400,1.200000,0.800000
5999,3,1500,0,4,4,65993.878517,65994.017833,0.139316,0x404f80,32,4800.000000,-1.000000,0,0,0.139316,1.200000,0.800000
5999,3,1500,1,4,4,65993.879006,65994.004033,0.125027,0x404f80,40,4800.000000,-1.000000,0,0,0.139316,1.200000,0.800000
5999,3,1500,2,4,4,65993.878792,65994.001164,0.122372,0x404f80,48,4800.000000,-1.000000,0,0,0.139316,1.200000,0.800000
5999,3,1500,3,4,4,65993.878625,65994.003949,0.125324,0x404f80,56,4800.000000,-1.000000,0,0,0.139316,1.200000,0.800000
6000,4,1500,0,4,4,65994.048819,65994.076383,0.027564,0x405030,32,4800.000000,-1.000000,0,0,0.039376,1.200000,0.800000
6000,4,1500,1,4,4,65994.049087,65994.087886,0.038799,0x405030,40,4800.000000,-1.000000,0,0,0.039376,1.200000,0.800000
6000,4,1500,2,4,4,65994.049260,65994.088195,0.038935,0x405030,48,4800.000000,-1.000000,0,0,0.039376,1.200000,0.800000
6000,4,1500,3,4,4,65994.049026,65994.075132,0.026106,0x405030,56,4800.000000,-1.000000,0,0,0.039376,1.200000,0.800000
6001,5,1500,0,4,4,65994.107821,65994.138426,0.030605,0x405097,32,4800.000000,-1.000000,0,0,0.041320,1.200000,0.800000
6001,5,1500,1,4,4,65994.107459,65994.148606,0.041147,0x405097,40,4800.000000,-1.000000,0,0,0.041320,1.200000,0.800000
6001,5,1500,2,4,4,65994.107603,65994.148702,0.041099,0x405097,48,4800.000000,-1.000000,0,0,0.041320,1.200000,0.800000
6001,5,1500,3,4,4,65994.107382,65994.139478,0.032096,0x405097,56,4800.000000,-1.000000,0,0,0.041320,1.200000,0.800000
6398,2,1600,0,4,4,68153.340220,68172.406702,18.944129,0x404f28,32,4800.000000,4530.668399,1,1,19.067275,1.200000,0.800000
6398,2,1600,1,4,4,68153.339473,68172.384299,17.065285,0x404f28,40,1999.552725,1963.316738,1,1,19.067275,1.200000,0.800000
6398,2,1600,2,4,4,68153.339427,68172.375765,16.978647,0x404f28,48,1959.222139,1962.721756,1,1,19.067275,1.200000,0.800000
6398,2,1600,3,4,4,68153.339537,68172.393700,18.235405,0x404f28,56,4800.000000,4531.441774,1,1,19.067275,1.200000,0.800000
6399,3,1600,0,4,4,68172.481432,68172.610581,0.129149,0x404f80,32,4800.000000,-1.000000,0,0,0.129547,1.200000,0.800000
6399,3,1600,1,4,4,68172.481128,68172.605090,0.123962,0x404f80,40,4800.000000,-1.000000,0,0,0.129547,1.200000,0.800000
6399,3,1600,2,4,4,68172.481212,68172.603678,0.122466,0x404f80,48,4800.000000,-1.000000,0,0,0.129547,1.200000,0.800000
6399,3,1600,3,4,4,68172.481034,68172.593507,0.112473,0x404f80,56,4800.000000,-1.000000,0,0,0.129547,1.200000,0.800000
6400,4,1600,0,4,4,68172.640676,68172.666847,0.026171,0x405030,32,4800.000000,-1.000000,0,0,0.042946,1.200000,0.800000
6400,4,1600,1,4,4,68172.640961,68172.683384,0.042423,0x405030,40,4800.000000,-1.000000,0,0,0.042946,1.200000,0.800000
6400,4,1600,2,4,4,68172.640842,68172.683322,0.042480,0x405030,48,4800.000000,-1.000000,0,0,0.042946,1.200000,0.800000
6400,4,1600,3,4,4,68172.640438,68172.665848,0.025410,0x405030,56,4800.000000,-1.000000,0,0,0.042946,1.200000,0.800000
6401,5,1600,0,4,4,68172.694639,68172.723079,0.028440,0x405097,32,4800.000000,-1.000000,0,0,0.044720,1.200000,0.800000
6401,5,1600,1,4,4,68172.695038,68172.739359,0.044321,0x405097,40,4800.000000,-1.000000,0,0,0.044720,1.200000,0.800000
6401,5,1600,2,4,4,68172.695106,68172.738720,0.043614,0x405097,48,4800.000000,-1.000000,0,0,0.044720,1.200000,0.800000
6401,5,1600,3,4,4,68172.694810,68172.724016,0.029206,0x405097,56,4800.000000,-1.000000,0,0,0.044720,1.200000,0.800000
6798,2,1700,0,4,4,70069.552258,70086.786276,17.130602,0x404f28,32,4800.000000,4356.571473,1,1,17.234382,1.200000,0.800000
6798,2,1700,1,4,4,70069.552189,70086.775882,14.809233,0x404f28,40,1856.631462,1858.456901,1,1,17.234382,1.200000,0.800000
6798,2,1700,2,4,4,70069.551894,70086.768937,14.482683,0x404f28,48,1805.977378,1862.058101,1,1,17.234382,1.200000,0.800000
6798,2,1700,3,4,4,70069.552239,70086.778466,16.350900,0x404f28,56,4800.000000,4356.569529,1,1,17.234382,1.200000,0.800000
6799,3,1700,0,4,4,70086.864430,70086.981690,0.117260,0x404f80,32,4800.000000,-1.000000,0,0,0.121110,1.200000,0.800000
6799,3,1700,1,4,4,70086.864938,70086.985540,0.120602,0x404f80,40,4800.000000,-1.000000,0,0,0.121110,1.200000,0.800000
6799,3,1700,2,4,4,70086.865001,70086.984887,0.119886,0x404f80,48,4800.000000,-1.000000,0,0,0.121110,1.200000,0.800000
6799,3,1700,3,4,4,70086.864866,70086.967208,0.102342,0x404f80,56,4800.000000,-1.000000,0,0,0.121110,1.200000,0.800000
6800,4,1700,0,4,4,70087.015635,70087.041638,0.026003,0x405030,32,4800.000000,-1.000000,0,0,0.045398,1.200000,0.800000
6800,4,1700,1,4,4,70087.016350,70087.061033,0.044683,0x405030,40,4800.000000,-1.000000,0,0,0.045398,1.200000,0.800000
6800,4,1700,2,4,4,70087.016126,70087.060650,0.044524,0x405030,48,4800.000000,-1.000000,0,0,0.045398,1.200000,0.800000
6800,4,1700,3,4,4,70087.015981,70087.040209,0.024228,0x405030,56,4800.000000,-1.000000,0,0,0.045398,1.200000,0.800000
6801,5,1700,0,4,4,70087.072991,70087.106862,0.033871,0x405097,32,4800.000000,-1.000000,0,0,0.048506,1.200000,0.800000
6801,5,1700,1,4,4,70087.073105,70087.121131,0.048026,0x405097,40,4800.000000,-1.000000,0,0,0.048506,1.200000,0.800000
6801,5,1700,2,4,4,70087.073172,70087.121497,0.048325,0x405097,48,4800.000000,-1.000000,0,0,0.048506,1.200000,0.800000
6801,5,1700,3,4,4,70087.072992,70087.105417,0.032425,0x405097,56,4800.000000,-1.000000,0,0,0.048506,1.200000,0.800000
7198,2,1800,0,4,4,71741.597837,71756.325999,14.626951,0x404f28,32,4800.000000,4363.237146,1,1,14.728249,1.200000,0.800000
7198,2,1800,1,4,4,71741.597750,71756.323571,12.437534,0x404f28,40,2000.161502,2030.349467,1,1,14.728249,1.200000,0.800000
7198,2,1800,2,4,4,71741.597903,71756.315669,12.284347,0x404f28,48,2059.443391,2030.616319,1,1,14.728249,1.200000,0.800000
7198,2,1800,3,4,4,71741.597999,71756.320210,14.224577,0x404f28,56,4800.000000,4362.523739,1,1,14.728249,1.200000,0.800000
7199,3,1800,0,4,4,71756.397852,71756.500766,0.102914,0x404f80,32,4800.000000,-1.000000,0,0,0.106409,1.200000,0.800000
7199,3,1800,1,4,4,71756.398423,71756.504261,0.105838,0x404f80,40,4800.000000,-1.000000,0,0,0.106409,1.200000,0.800000
7199,3,1800,2,4,4,71756.398355,71756.504099,0.105744,0x404f80,48,4800.000000,-1.000000,0,0,0.106409,1.200000,0.800000
7199,3,1800,3,4,4,71756.398287,71756.485836,0.087549,0x404f80,56,4800.000000,-1.000000,0,0,0.106409,1.200000,0.800000
7200,4,1800,0,4,4,71756.533141,71756.558421,0.025280,0x405030,32,4800.000000,-1.000000,0,0,0.040173,1.200000,0.800000
7200,4,1800,1,4,4,71756.533702,71756.573314,0.039612,0x405030,40,4800.000000,-1.000000,0,0,0.040173,1.200000,0.800000
7200,4,1800,2,4,4,71756.533636,71756.573255,0.039619,0x405030,48,4800.000000,-1.000000,0,0,0.040173,1.200000,0.800000
7200,4,1800,3,4,4,71756.533379,71756.556455,0.023076,0x405030,56,4800.000000,-1.000000,0,0,0.040173,1.200000,0.800000
7201,5,1800,0,4,4,71756.585314,71756.611757,0.026443,0x405097,32,4800.000000,-1.000000,0,0,0.040627,1.200000,0.800000
7201,5,1800,1,4,4,71756.585515,71756.625784,0.040269,0x405097,40,4800.000000,-1.000000,0,0,0.040627,1.200000,0.800000
7201,5,1800,2,4,4,71756.585634,71756.625889,0.040255,0x405097,48,4800.000000,-1.000000,0,0,0.040627,1.200000,0.800000
7201,5,1800,3,4,4,71756.585262,71756.612851,0.027589,0x405097,56,4800.000000,-1.000000,0,0,0.040627,1.200000,0.800000
7598,2,1900,0,4,4,73217.157406,73230.474409,13.178166,0x404f28,32,4800.000000,4298.863062,1,1,13.322529,1.200000,0.800000
7598,2,1900,1,4,4,73217.157010,73230.477525,11.057206,0x404f28,40,2000.773217,2057.358054,1,1,13.322529,1.200000,0.800000
7598,2,1900,2,4,4,73217.157082,73230.479383,11.328294,0x404f28,48,1975.817591,1959.691691,1,1,13.322529,1.200000,0.800000
7598,2,1900,3,4,4,73217.156854,73230.471422,12.817677,0x404f28,56,4800.000000,4299.859334,1,1,13.322529,1.200000,0.800000
7599,3,1900,0,4,4,73230.548191,73230.643426,0.095235,0x404f80,32,4800.000000,-1.000000,0,0,0.106245,1.200000,0.800000
7599,3,1900,1,4,4,73230.548726,73230.651731,0.103005,0x404f80,40,4800.000000,-1.000000,0,0,0.106245,1.200000,0.800000
7599,3,1900,2,4,4,73230.548457,73230.654436,0.105979,0x404f80,48,4800.000000,-1.000000,0,0,0.106245,1.200000,0.800000
7599,3,1900,3,4,4,73230.548321,73230.631637,0.083316,0x404f80,56,4800.000000,-1.000000,0,0,0.106245,1.200000,0.800000
7600,4,1900,0,4,4,73230.683478,73230.707952,0.024474,0x405030,32,4800.000000,-1.000000,0,0,0.041178,1.200000,0.800000
7600,4,1900,1,4,4,73230.683834,73230.722826,0.038992,0x405030,40,4800.000000,-1.000000,0,0,0.041178,1.200000,0.800000
7600,4,1900,2,4,4,73230.683564,73230.724639,0.041075,0x405030,48,4800.000000,-1.000000,0,0,0.041178,1.200000,0.800000
7600,4,1900,3,4,4,73230.683461,73230.706746,0.023285,0x405030,56,4800.000000,-1.000000,0,0,0.041178,1.200000,0.800000
7601,5,1900,0,4,4,73230.736256,73230.761601,0.025345,0x405097,32,4800.000000,-1.000000,0,0,0.042245,1.200000,0.800000
7601,5,1900,1,4,4,73230.736460,73230.775435,0.038975,0x405097,40,4800.000000,-1.000000,0,0,0.042245,1.200000,0.800000
7601,5,1900,2,4,4,73230.736663,73230.778326,0.041663,0x405097,48,4800.000000,-1.000000,0,0,0.042245,1.200000,0.800000
7601,5,1900,3,4,4,73230.736081,73230.762854,0.026773,0x405097,56,4800.000000,-1.000000,0,0,0.042245,1.200000,0.800000
7998,2,2000,0,4,4,74514.321386,74526.039529,11.419292,0x404f28,32,4800.000000,4294.821911,1,1,11.730018,1.200000,0.800000
7998,2,2000,1,4,4,74514.321055,74526.051073,9.818096,0x404f28,40,2193.415904,2158.097125,1,1,11.730018,1.200000,0.800000
7998,2,2000,2,4,4,74514.321586,74526.046504,9.852122,0x404f28,48,2177.039656,2158.688591,1,1,11.730018,1.200000,0.800000
7998,2,2000,3,4,4,74514.321384,74526.039039,11.203896,0x404f28,56,4800.000000,4296.152962,1,1,11.730018,1.200000,0.800000
7999,3,2000,0,4,4,74526.122749,74526.206834,0.084085,0x404f80,32,4800.000000,-1.000000,0,0,0.096405,1.200000,0.800000
7999,3,2000,1,4,4,74526.123315,74526.219154,0.095839,0x404f80,40,4800.000000,-1.000000,0,0,0.096405,1.200000,0.800000
7999,3,2000,2,4,4,74526.123061,74526.217635,0.094574,0x404f80,48,4800.000000,-1.000000,0,0,0.096405,1.200000,0.800000
7999,3,2000,3,4,4,74526.123115,74526.198041,0.074926,0x404f80,56,4800.000000,-1.000000,0,0,0.096405,1.200000,0.800000
8000,4,2000,0,4,4,74526.252140,74526.275416,0.023276,0x405030,32,4800.000000,-1.000000,0,0,0.033119,1.200000,0.800000
8000,4,2000,1,4,4,74526.252304,74526.285110,0.032806,0x405030,40,4800.000000,-1.000000,0,0,0.033119,1.200000,0.800000
8000,4,2000,2,4,4,74526.252381,74526.285245,0.032864,0x405030,48,4800.000000,-1.000000,0,0,0.033119,1.200000,0.800000
8000,4,2000,3,4,4,74526.252126,74526.274095,0.021969,0x405030,56,4800.000000,-1.000000,0,0,0.033119,1.200000,0.800000
8001,5,2000,0,4,4,74526.297158,74526.321245,0.024087,0x405097,32,4800.000000,-1.000000,0,0,0.026095,1.200000,0.800000
8001,5,2000,1,4,4,74526.297342,74526.315510,0.018168,0x405097,40,4800.000000,-1.000000,0,0,0.026095,1.200000,0.800000
8001,5,2000,2,4,4,74526.297287,74526.315822,0.018535,0x405097,48,4800.000000,-1.000000,0,0,0.026095,1.200000,0.800000
8001,5,2000,3,4,4,74526.297215,74526.323253,0.026038,0x405097,56,4800.000000,-1.000000,0,0,0.026095,1.200000,0.800000
