parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,cpu_id,target_mhz,measured_mhz,resource_applied,dvfs_enabled,region_wall_ms,dvfs_enable_ms,dvfs_disable_ms
2400,4,600,3,4,4,16750.158988,16750.177123,0.018135,0x405030,24,4800.000000,-1.000000,0,0,0.025792,1.200000,0.800000
2401,5,600,0,4,4,16750.196723,16750.217276,0.020553,0x405097,32,4800.000000,-1.000000,0,0,0.029717,1.200000,0.800000
2401,5,600,1,4,4,16750.196843,16750.226438,0.029595,0x405097,40,4800.000000,-1.000000,0,0,0.029717,1.200000,0.800000
2401,5,600,2,4,4,16750.196885,16750.215391,0.018506,0x405097,16,4800.000000,-1.000000,0,0,0.029717,1.200000,0.800000
2401,5,600,3,4,4,16750.196721,16750.215325,0.018604,0x405097,24,4800.000000,-1.000000,0,0,0.029717,1.200000,0.800000
2798,2,700,0,4,4,19504.654513,19531.008412,19.644063,0x404f28,32,1932.156160,2201.312461,1,1,26.462280,1.200000,0.800000
2798,2,700,1,4,4,19504.653855,19531.079627,25.729678,0x404f28,40,4800.000000,4434.786237,1,1,26.462280,1.200000,0.800000
2798,2,700,2,4,4,19504.653903,19531.110886,22.164521,0x404f28,16,820.291800,840.430228,1,1,26.462280,1.200000,0.800000
2798,2,700,3,4,4,19504.653643,19531.115923,21.821725,0x404f28,24,817.270937,839.588211,1,1,26.462280,1.200000,0.800000
2799,3,700,0,4,4,19531.234071,19531.374997,0.140926,0x404f80,32,4800.000000,-1.000000,0,0,0.223646,1.200000,0.800000
2799,3,700,1,4,4,19531.234226,19531.389306,0.155080,0x404f80,40,4800.000000,-1.000000,0,0,0.223646,1.200000,0.800000
2799,3,700,2,4,4,19531.234661,19531.457717,0.223056,0x404f80,16,4800.000000,-1.000000,0,0,0.223646,1.200000,0.800000
2799,3,700,3,4,4,19531.234392,19531.454619,0.220227,0x404f80,24,4800.000000,-1.000000,0,0,0.223646,1.200000,0.800000
2800,4,700,0,4,4,19531.520988,19531.564355,0.043367,0x405030,32,4800.000000,-1.000000,0,0,0.095924,1.200000,0.800000
2800,4,700,1,4,4,19531.520975,19531.546606,0.025631,0x405030,40,4800.000000,-1.000000,0,0,0.095924,1.200000,0.800000
2800,4,700,2,4,4,19531.520940,19531.616781,0.095841,0x405030,16,4800.000000,-1.000000,0,0,0.095924,1.200000,0.800000
2800,4,700,3,4,4,19531.521002,19531.616864,0.095862,0x405030,24,4800.000000,-1.000000,0,0,0.095924,1.200000,0.800000
2801,5,700,0,4,4,19531.640369,19531.699292,0.058923,0x405097,32,4800.000000,-1.000000,0,0,0.065610,1.200000,0.800000
2801,5,700,1,4,4,19531.640897,19531.672842,0.031945,0x405097,40,4800.000000,-1.000000,0,0,0.065610,1.200000,0.800000
2801,5,700,2,4,4,19531.641078,19531.705979,0.064901,0x405097,16,4800.000000,-1.000000,0,0,0.065610,1.200000,0.800000
2801,5,700,3,4,4,19531.640980,19531.704703,0.063723,0x405097,24,4800.000000,-1.000000,0,0,0.065610,1.200000,0.800000
3198,2,800,0,4,4,22287.515172,22313.986817,22.762076,0x404f28,32,1896.329097,1866.179272,1,1,26.673375,1.200000,0.800000
3198,2,800,1,4,4,22287.514593,22314.151157,25.990223,0x404f28,40,4800.000000,4350.909379,1,1,26.673375,1.200000,0.800000
3198,2,800,2,4,4,22287.514883,22314.184543,22.158367,0x404f28,16,817.482953,840.423549,1,1,26.673375,1.200000,0.800000
3198,2,800,3,4,4,22287.514758,22314.187968,22.024881,0x404f28,24,807.464264,839.585651,1,1,26.673375,1.200000,0.800000
3199,3,800,0,4,4,22314.269374,22314.346695,0.077321,0x404f80,32,4800.000000,-1.000000,0,0,0.222855,1.200000,0.800000
3199,3,800,1,4,4,22314.269743,22314.423108,0.153365,0x404f80,40,4800.000000,-1.000000,0,0,0.222855,1.200000,0.800000
3199,3,800,2,4,4,22314.270142,22314.492229,0.222087,0x404f80,16,4800.000000,-1.000000,0,0,0.222855,1.200000,0.800000
3199,3,800,3,4,4,22314.270262,22314.490836,0.220574,0x404f80,24,4800.000000,-1.000000,0,0,0.222855,1.200000,0.800000
3200,4,800,0,4,4,22314.522513,22314.542327,0.019814,0x405030,32,4800.000000,-1.000000,0,0,0.096362,1.200000,0.800000
3200,4,800,1,4,4,22314.523058,22314.548621,0.025563,0x405030,40,4800.000000,-1.000000,0,0,0.096362,1.200000,0.800000
3200,4,800,2,4,4,22314.523303,22314.618875,0.095572,0x405030,16,4800.000000,-1.000000,0,0,0.096362,1.200000,0.800000
