parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,cpu_id,target_mb_percent,resource_applied,resctrl_enabled,region_wall_ms,resctrl_enable_ms,resctrl_disable_ms,resource_kind,target_l3_ways,target_l3_mask,mon_valid,mon_l3_domains,mon_start_llc_occupancy_bytes,mon_end_llc_occupancy_bytes,mon_llc_occupancy_delta_bytes,mon_start_mbm_total_bytes,mon_end_mbm_total_bytes,mon_mbm_total_delta_bytes,mon_start_mbm_local_bytes,mon_end_mbm_local_bytes,mon_mbm_local_delta_bytes,mon_start_mbm_remote_bytes,mon_end_mbm_remote_bytes,mon_mbm_remote_delta_bytes
2800,4,700,2,4,4,220613.386320,220613.426897,0.040577,0x4056d3,48,100.000000,1,1,0.066756,1.200000,0.800000,cat,15,7fff,1,1,30007296,30007296,0,242145091584,242145091584,0,242145091584,242145091584,0,-1,-1,-1
2800,4,700,3,4,4,220613.375283,220613.410067,0.034784,0x4056d3,56,100.000000,1,1,0.066756,1.200000,0.800000,cat,1,1,1,1,2523136,2613248,90112,332267995136,332267995136,0,332267995136,332267995136,0,-1,-1,-1
2801,5,700,0,4,4,220613.503527,220613.525556,0.022029,0x40573a,0,100.000000,1,1,0.041009,1.200000,0.800000,cat,1,1,1,1,1531904,1802240,270336,323152355328,323152355328,0,323152355328,323152355328,0,-1,-1,-1
2801,5,700,1,4,4,220613.503934,220613.535724,0.031790,0x40573a,40,100.000000,1,1,0.041009,1.200000,0.800000,cat,15,7fff,1,1,30277632,30187520,-90112,230860816384,230860906496,90112,230860816384,230860906496,90112,-1,-1,-1
2801,5,700,2,4,4,220613.512988,220613.544536,0.031548,0x40573a,48,100.000000,1,1,0.041009,1.200000,0.800000,cat,15,7fff,1,1,30007296,30007296,0,242145091584,242145091584,0,242145091584,242145091584,0,-1,-1,-1
2801,5,700,3,4,4,220613.511178,220613.531526,0.020348,0x40573a,56,100.000000,1,1,0.041009,1.200000,0.800000,cat,1,1,1,1,2613248,2523136,-90112,332267995136,332268085248,90112,332267995136,332268085248,90112,-1,-1,-1
3198,2,800,0,4,4,252005.335561,252322.303003,165.457243,0x4055d2,0,100.000000,1,1,317.592869,1.200000,0.800000,cat,1,1,1,1,2973696,1351680,5406720,369207697408,369675468800,464707584,369207697408,369675468800,464617472,-1,-1,-1
3198,2,800,1,4,4,252005.335175,252322.926660,313.049967,0x4055d2,40,100.000000,1,1,317.592869,1.200000,0.800000,cat,15,7fff,1,1,30547968,30638080,630784,263727546368,264047984640,319987712,263727546368,264047984640,319987712,-1,-1,-1
3198,2,800,2,4,4,252005.340639,252322.858877,312.976221,0x4055d2,48,100.000000,1,1,317.592869,1.200000,0.800000,cat,15,7fff,1,1,29917184,30187520,1081344,276120109056,276466049024,344948736,276120109056,276466049024,344948736,-1,-1,-1
3198,2,800,3,4,4,252005.333791,252322.285744,163.362053,0x4055d2,56,100.000000,1,1,317.592869,1.200000,0.800000,cat,1,1,1,1,1351680,1982464,4055040,379369717760,379845328896,473718784,379369717760,379845328896,473718784,-1,-1,-1
3199,3,800,0,4,4,252323.037048,252323.370364,0.333316,0x405623,0,100.000000,1,1,0.418472,1.200000,0.800000,cat,1,1,1,1,1441792,1261568,-180224,369675919360,369676369920,450560,369675919360,369676369920,450560,-1,-1,-1
3199,3,800,1,4,4,252323.061640,252323.442778,0.381138,0x405623,40,100.000000,1,1,0.418472,1.200000,0.800000,cat,15,7fff,1,1,30367744,30638080,270336,264048164864,264048705536,540672,264048164864,264048705536,540672,-1,-1,-1
3199,3,800,2,4,4,252323.069199,252323.455520,0.386321,0x405623,48,100.000000,1,1,0.418472,1.200000,0.800000,cat,15,7fff,1,1,30547968,30457856,-90112,276466139136,276466319360,180224,276466139136,276466319360,180224,-1,-1,-1
3199,3,800,3,4,4,252323.044792,252323.346695,0.301903,0x405623,56,100.000000,1,1,0.418472,1.200000,0.800000,cat,1,1,1,1,1892352,1982464,90112,379845328896,379845959680,630784,379845328896,379845959680,630784,-1,-1,-1
3200,4,800,0,4,4,252323.555544,252323.590423,0.034879,0x4056d3,0,100.000000,1,1,0.065476,1.200000,0.800000,cat,1,1,1,1,1441792,1441792,0,369677541376,369677631488,90112,369677541376,369677631488,90112,-1,-1,-1
3200,4,800,1,4,4,252323.575687,252323.615307,0.039620,0x4056d3,40,100.000000,1,1,0.065476,1.200000,0.800000,cat,15,7fff,1,1,30457856,30638080,180224,264048795648,264048795648,0,264048795648,264048795648,0,-1,-1,-1
