parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,cpu_id,target_mb_percent,resource_applied,resctrl_enabled,region_wall_ms,resctrl_enable_ms,resctrl_disable_ms,resource_kind,target_l3_ways,target_l3_mask,mon_valid,mon_l3_domains,mon_start_llc_occupancy_bytes,mon_end_llc_occupancy_bytes,mon_llc_occupancy_delta_bytes,mon_start_mbm_total_bytes,mon_end_mbm_total_bytes,mon_mbm_total_delta_bytes,mon_start_mbm_local_bytes,mon_end_mbm_local_bytes,mon_mbm_local_delta_bytes,mon_start_mbm_remote_bytes,mon_end_mbm_remote_bytes,mon_mbm_remote_delta_bytes
4000,4,1000,3,4,4,315896.649698,315896.683336,0.033638,0x4056d3,56,100.000000,1,1,0.064110,1.200000,0.800000,cat,1,1,1,1,2703360,2703360,0,476767543296,476767633408,90112,476767543296,476767633408,90112,-1,-1,-1
4001,5,1000,0,4,4,315896.775565,315896.796225,0.020660,0x40573a,32,100.000000,1,1,0.057536,1.200000,0.800000,cat,1,1,1,1,2613248,2613248,0,427712643072,427712733184,90112,427712643072,427712733184,90112,-1,-1,-1
4001,5,1000,1,4,4,315896.801949,315896.833101,0.031152,0x40573a,40,100.000000,1,1,0.057536,1.200000,0.800000,cat,7,fe,1,1,30998528,31178752,180224,330485219328,330485309440,90112,330485219328,330485309440,90112,-1,-1,-1
4001,5,1000,2,4,4,315896.783260,315896.814262,0.031002,0x40573a,48,100.000000,1,1,0.057536,1.200000,0.800000,cat,7,7f00,1,1,29917184,30097408,180224,217545506816,217545506816,0,217545506816,217545506816,0,-1,-1,-1
4001,5,1000,3,4,4,315896.794165,315896.813794,0.019629,0x40573a,56,100.000000,1,1,0.057536,1.200000,0.800000,cat,1,1,1,1,2703360,2703360,0,476767633408,476767633408,0,476767633408,476767633408,0,-1,-1,-1
4398,2,1100,0,4,4,346886.724599,347205.665443,163.010052,0x4055d2,0,100.000000,1,1,319.573868,1.200000,0.800000,cat,1,1,1,1,2973696,2973696,450560,469922906112,470353461248,430194688,469922906112,470353461248,429834240,-1,-1,-1
4398,2,1100,1,4,4,346886.727586,347206.298467,317.233135,0x4055d2,40,100.000000,1,1,319.573868,1.200000,0.800000,cat,7,fe,1,1,31268864,29917184,-180224,363176861696,363497390080,320258048,363176861696,363497390080,320167936,-1,-1,-1
4398,2,1100,2,4,4,346886.725822,347206.244860,313.543591,0x4055d2,48,100.000000,1,1,319.573868,1.200000,0.800000,cat,7,7f00,1,1,29376512,28925952,90112,238954405888,239175360512,220864512,238954405888,239175360512,220864512,-1,-1,-1
4398,2,1100,3,4,4,346886.728567,347205.638115,162.659564,0x4055d2,56,100.000000,1,1,319.573868,1.200000,0.800000,cat,1,1,1,1,2883584,2613248,811008,523905941504,524386328576,479936512,523905941504,524386328576,480026624,-1,-1,-1
4399,3,1100,0,4,4,347206.405784,347206.701129,0.295345,0x405623,0,100.000000,1,1,0.407533,1.200000,0.800000,cat,1,1,1,1,3063808,2793472,-270336,470353821696,470354812928,991232,470353821696,470354812928,991232,-1,-1,-1
4399,3,1100,1,4,4,347206.436543,347206.813317,0.376774,0x405623,40,100.000000,1,1,0.407533,1.200000,0.800000,cat,7,fe,1,1,29917184,30908416,991232,363497390080,363498201088,811008,363497390080,363498201088,811008,-1,-1,-1
4399,3,1100,2,4,4,347206.429007,347206.791836,0.362829,0x405623,48,100.000000,1,1,0.407533,1.200000,0.800000,cat,7,7f00,1,1,29016064,29196288,180224,239175360512,239175720960,360448,239175360512,239175720960,360448,-1,-1,-1
4399,3,1100,3,4,4,347206.415591,347206.708321,0.292730,0x405623,56,100.000000,1,1,0.407533,1.200000,0.800000,cat,1,1,1,1,2703360,2793472,90112,524386328576,524386869248,540672,524386328576,524386869248,540672,-1,-1,-1
4400,4,1100,0,4,4,347206.912661,347206.941348,0.028687,0x4056d3,0,100.000000,1,1,0.066820,1.200000,0.800000,cat,1,1,1,1,2613248,2613248,0,470355263488,470355353600,90112,470355263488,470355353600,90112,-1,-1,-1
4400,4,1100,1,4,4,347206.934638,347206.974692,0.040054,0x4056d3,40,100.000000,1,1,0.066820,1.200000,0.800000,cat,7,fe,1,1,30908416,30908416,0,363498201088,363498201088,0,363498201088,363498201088,0,-1,-1,-1
4400,4,1100,2,4,4,347206.940506,347206.979481,0.038975,0x4056d3,48,100.000000,1,1,0.066820,1.200000,0.800000,cat,7,7f00,1,1,29196288,29196288,0,239175720960,239175720960,0,239175720960,239175720960,0,-1,-1,-1
