parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,cpu_id,target_mb_percent,resource_applied,resctrl_enabled,region_wall_ms,resctrl_enable_ms,resctrl_disable_ms,resource_kind,target_l3_ways,target_l3_mask,mon_valid,mon_l3_domains,mon_start_llc_occupancy_bytes,mon_end_llc_occupancy_bytes,mon_llc_occupancy_delta_bytes,mon_start_mbm_total_bytes,mon_end_mbm_total_bytes,mon_mbm_total_delta_bytes,mon_start_mbm_local_bytes,mon_end_mbm_local_bytes,mon_mbm_local_delta_bytes,mon_start_mbm_remote_bytes,mon_end_mbm_remote_bytes,mon_mbm_remote_delta_bytes
1598,2,400,3,4,4,1926.522694,1931.971919,2.878434,0x4055d2,56,100.000000,1,1,5.461513,1.200000,0.800000,cat,1,1,1,1,90112,90112,0,35594240,35684352,90112,35594240,35684352,90112,-1,-1,-1
1599,3,400,0,4,4,1932.087544,1932.223487,0.135943,0x405623,32,100.000000,1,1,0.210719,1.200000,0.800000,cat,1,1,1,1,2162688,2252800,90112,362700800,362700800,0,362700800,362700800,0,-1,-1,-1
1599,3,400,1,4,4,1932.081483,1932.274174,0.192691,0x405623,40,100.000000,1,1,0.210719,1.200000,0.800000,cat,15,7fff,1,1,450560,540672,90112,14237696,14237696,0,14237696,14237696,0,-1,-1,-1
1599,3,400,2,4,4,1932.069199,1932.264871,0.195672,0x405623,16,100.000000,1,1,0.210719,1.200000,0.800000,cat,15,7fff,1,1,991232,901120,-90112,30728192,30728192,0,30728192,30728192,0,-1,-1,-1
1599,3,400,3,4,4,1932.063455,1932.202162,0.138707,0x405623,56,100.000000,1,1,0.210719,1.200000,0.800000,cat,1,1,1,1,90112,90112,0,35684352,35684352,0,35684352,35684352,0,-1,-1,-1
1600,4,400,0,4,4,1932.352465,1932.377131,0.024666,0x4056d3,32,100.000000,1,1,0.056317,1.200000,0.800000,cat,1,1,1,1,1802240,1982464,180224,362971136,362971136,0,362971136,362971136,0,-1,-1,-1
1600,4,400,1,4,4,1932.361456,1932.399969,0.038513,0x4056d3,40,100.000000,1,1,0.056317,1.200000,0.800000,cat,15,7fff,1,1,540672,540672,0,14237696,14237696,0,14237696,14237696,0,-1,-1,-1
1600,4,400,2,4,4,1932.368740,1932.408782,0.040042,0x4056d3,16,100.000000,1,1,0.056317,1.200000,0.800000,cat,15,7fff,1,1,991232,991232,0,30728192,30728192,0,30728192,30728192,0,-1,-1,-1
1600,4,400,3,4,4,1932.365682,1932.400194,0.034512,0x4056d3,56,100.000000,1,1,0.056317,1.200000,0.800000,cat,1,1,1,1,90112,90112,0,35684352,35684352,0,35684352,35684352,0,-1,-1,-1
1601,5,400,0,4,4,1932.471994,1932.491800,0.019806,0x40573a,32,100.000000,1,1,0.055765,1.200000,0.800000,cat,1,1,1,1,1802240,1892352,90112,362971136,362971136,0,362971136,362971136,0,-1,-1,-1
1601,5,400,1,4,4,1932.490652,1932.521366,0.030714,0x40573a,40,100.000000,1,1,0.055765,1.200000,0.800000,cat,15,7fff,1,1,540672,540672,0,14237696,14237696,0,14237696,14237696,0,-1,-1,-1
1601,5,400,2,4,4,1932.494719,1932.527759,0.033040,0x40573a,16,100.000000,1,1,0.055765,1.200000,0.800000,cat,15,7fff,1,1,991232,991232,0,30728192,30728192,0,30728192,30728192,0,-1,-1,-1
1601,5,400,3,4,4,1932.480678,1932.501248,0.020570,0x40573a,56,100.000000,1,1,0.055765,1.200000,0.800000,cat,1,1,1,1,90112,90112,0,35684352,35684352,0,35684352,35684352,0,-1,-1,-1
1998,2,500,0,4,4,2403.292304,2408.959383,2.969953,0x4055d2,32,100.000000,1,1,5.692642,1.200000,0.800000,cat,1,1,1,1,1441792,2433024,1081344,453984256,454164480,180224,453984256,454164480,180224,-1,-1,-1
1998,2,500,1,4,4,2403.286783,2408.968588,3.854139,0x4055d2,40,100.000000,1,1,5.692642,1.200000,0.800000,cat,15,7fff,1,1,450560,450560,180224,16130048,16130048,0,16130048,16130048,0,-1,-1,-1
1998,2,500,2,4,4,2403.275946,2408.967147,3.873587,0x4055d2,16,100.000000,1,1,5.692642,1.200000,0.800000,cat,15,7fff,1,1,1261568,1261568,0,36044800,36134912,90112,36044800,36134912,90112,-1,-1,-1
1998,2,500,3,4,4,2403.287590,2408.964021,2.960730,0x4055d2,56,100.000000,1,1,5.692642,1.200000,0.800000,cat,1,1,1,1,90112,90112,0,44605440,44695552,90112,44605440,44695552,90112,-1,-1,-1
1999,3,500,0,4,4,2409.055495,2409.193927,0.138432,0x405623,32,100.000000,1,1,0.213269,1.200000,0.800000,cat,1,1,1,1,2342912,2433024,90112,454344704,454344704,0,454344704,454344704,0,-1,-1,-1
1999,3,500,1,4,4,2409.077524,2409.268764,0.191240,0x405623,40,100.000000,1,1,0.213269,1.200000,0.800000,cat,15,7fff,1,1,450560,450560,0,16130048,16130048,0,16130048,16130048,0,-1,-1,-1
1999,3,500,2,4,4,2409.071679,2409.260929,0.189250,0x405623,16,100.000000,1,1,0.213269,1.200000,0.800000,cat,15,7fff,1,1,1261568,1171456,-90112,36134912,36134912,0,36134912,36134912,0,-1,-1,-1
1999,3,500,3,4,4,2409.059977,2409.200104,0.140127,0x405623,56,100.000000,1,1,0.213269,1.200000,0.800000,cat,1,1,1,1,90112,90112,0,44695552,44695552,0,44695552,44695552,0,-1,-1,-1
2000,4,500,0,4,4,2409.373571,2409.404962,0.031391,0x4056d3,32,100.000000,1,1,0.057073,1.200000,0.800000,cat,1,1,1,1,2162688,2162688,0,454524928,454524928,0,454524928,454524928,0,-1,-1,-1
2000,4,500,1,4,4,2409.367086,2409.405779,0.038693,0x4056d3,40,100.000000,1,1,0.057073,1.200000,0.800000,cat,15,7fff,1,1,540672,450560,-90112,16130048,16130048,0,16130048,16130048,0,-1,-1,-1
2000,4,500,2,4,4,2409.355870,2409.394565,0.038695,0x4056d3,16,100.000000,1,1,0.057073,1.200000,0.800000,cat,15,7fff,1,1,1171456,1171456,0,36134912,36134912,0,36134912,36134912,0,-1,-1,-1
2000,4,500,3,4,4,2409.348706,2409.375916,0.027210,0x4056d3,56,100.000000,1,1,0.057073,1.200000,0.800000,cat,1,1,1,1,90112,90112,0,44695552,44695552,0,44695552,44695552,0,-1,-1,-1
2001,5,500,0,4,4,2409.505038,2409.526746,0.021708,0x40573a,32,100.000000,1,1,0.054114,1.200000,0.800000,cat,1,1,1,1,1982464,2072576,90112,454524928,454615040,90112,454524928,454615040,90112,-1,-1,-1
2001,5,500,1,4,4,2409.497411,2409.527339,0.029928,0x40573a,40,100.000000,1,1,0.054114,1.200000,0.800000,cat,15,7fff,1,1,450560,450560,0,16130048,16130048,0,16130048,16130048,0,-1,-1,-1
2001,5,500,2,4,4,2409.488948,2409.521286,0.032338,0x40573a,16,100.000000,1,1,0.054114,1.200000,0.800000,cat,15,7fff,1,1,1171456,1171456,0,36134912,36134912,0,36134912,36134912,0,-1,-1,-1
2001,5,500,3,4,4,2409.473225,2409.493653,0.020428,0x40573a,56,100.000000,1,1,0.054114,1.200000,0.800000,cat,1,1,1,1,90112,90112,0,44695552,44695552,0,44695552,44695552,0,-1,-1,-1
2398,2,600,0,4,4,2881.430106,2887.106379,2.930435,0x4055d2,32,100.000000,1,1,5.715150,1.200000,0.800000,cat,1,1,1,1,1982464,2523136,901120,542654464,543014912,180224,542654464,543014912,180224,-1,-1,-1
2398,2,600,1,4,4,2881.411067,2887.116907,3.885837,0x4055d2,40,100.000000,1,1,5.715150,1.200000,0.800000,cat,15,7fff,1,1,630784,540672,180224,17571840,17571840,0,17571840,17571840,0,-1,-1,-1
2398,2,600,2,4,4,2881.406748,2887.115597,3.827757,0x4055d2,16,100.000000,1,1,5.715150,1.200000,0.800000,cat,15,7fff,1,1,901120,1081344,180224,41902080,41992192,90112,41902080,41992192,90112,-1,-1,-1
2398,2,600,3,4,4,2881.401757,2887.109459,2.949906,0x4055d2,56,100.000000,1,1,5.715150,1.200000,0.800000,cat,1,1,1,1,270336,270336,0,53616640,53706752,90112,53616640,53706752,90112,-1,-1,-1
2399,3,600,0,4,4,2887.198375,2887.337136,0.138761,0x405623,32,100.000000,1,1,0.212376,1.200000,0.800000,cat,1,1,1,1,2342912,2433024,90112,543195136,543285248,90112,543195136,543285248,90112,-1,-1,-1
2399,3,600,1,4,4,2887.218536,2887.410751,0.192215,0x405623,8,100.000000,1,1,0.212376,1.200000,0.800000,cat,15,7fff,1,1,630784,630784,0,17571840,17571840,0,17571840,17571840,0,-1,-1,-1
2399,3,600,2,4,4,2887.211503,2887.403895,0.192392,0x405623,16,100.000000,1,1,0.212376,1.200000,0.800000,cat,15,7fff,1,1,1081344,1081344,0,41992192,41992192,0,41992192,41992192,0,-1,-1,-1
2399,3,600,3,4,4,2887.208232,2887.347737,0.139505,0x405623,56,100.000000,1,1,0.212376,1.200000,0.800000,cat,1,1,1,1,270336,270336,0,53706752,53706752,0,53706752,53706752,0,-1,-1,-1
2400,4,600,0,4,4,2887.523930,2887.556278,0.032348,0x4056d3,32,100.000000,1,1,0.061350,1.200000,0.800000,cat,1,1,1,1,2162688,2162688,0,543555584,543555584,0,543555584,543555584,0,-1,-1,-1
2400,4,600,1,4,4,2887.516118,2887.557181,0.041063,0x4056d3,8,100.000000,1,1,0.061350,1.200000,0.800000,cat,15,7fff,1,1,630784,630784,0,17571840,17571840,0,17571840,17571840,0,-1,-1,-1
2400,4,600,2,4,4,2887.503627,2887.542352,0.038725,0x4056d3,16,100.000000,1,1,0.061350,1.200000,0.800000,cat,15,7fff,1,1,1171456,1261568,90112,41992192,41992192,0,41992192,41992192,0,-1,-1,-1
2400,4,600,3,4,4,2887.495831,2887.520173,0.024342,0x4056d3,56,100.000000,1,1,0.061350,1.200000,0.800000,cat,1,1,1,1,270336,270336,0,53706752,53706752,0,53706752,53706752,0,-1,-1,-1
2401,5,600,0,4,4,2887.628444,2887.648970,0.020526,0x40573a,32,100.000000,1,1,0.047752,1.200000,0.800000,cat,1,1,1,1,2072576,1982464,-90112,543555584,543555584,0,543555584,543555584,0,-1,-1,-1
2401,5,600,1,4,4,2887.639772,2887.676196,0.036424,0x40573a,8,100.000000,1,1,0.047752,1.200000,0.800000,cat,15,7fff,1,1,630784,630784,0,17571840,17571840,0,17571840,17571840,0,-1,-1,-1
2401,5,600,2,4,4,2887.631589,2887.666931,0.035342,0x40573a,16,100.000000,1,1,0.047752,1.200000,0.800000,cat,15,7fff,1,1,1351680,1351680,0,41992192,41992192,0,41992192,41992192,0,-1,-1,-1
2401,5,600,3,4,4,2887.633705,2887.653397,0.019692,0x40573a,56,100.000000,1,1,0.047752,1.200000,0.800000,cat,1,1,1,1,270336,270336,0,53706752,53706752,0,53706752,53706752,0,-1,-1,-1
2798,2,700,0,4,4,3359.823485,3365.471259,2.901485,0x4055d2,32,100.000000,1,1,5.699674,1.200000,0.800000,cat,1,1,1,1,1712128,2613248,901120,632135680,632315904,90112,632135680,632315904,180224,-1,-1,-1
2798,2,700,1,4,4,3359.810744,3365.476633,3.850149,0x4055d2,8,100.000000,1,1,5.699674,1.200000,0.800000,cat,15,7fff,1,1,630784,450560,180224,18743296,18743296,0,18743296,18743296,0,-1,-1,-1
2798,2,700,2,4,4,3359.790352,3365.479870,3.854800,0x4055d2,16,100.000000,1,1,5.699674,1.200000,0.800000,cat,15,7fff,1,1,901120,991232,0,46587904,46587904,0,46587904,46587904,0,-1,-1,-1
2798,2,700,3,4,4,3359.780196,3365.467824,2.973654,0x4055d2,56,100.000000,1,1,5.699674,1.200000,0.800000,cat,1,1,1,1,180224,180224,0,62357504,62447616,90112,62357504,62447616,90112,-1,-1,-1
2799,3,700,0,4,4,3365.563736,3365.712747,0.149011,0x405623,32,100.000000,1,1,0.210259,1.200000,0.800000,cat,1,1,1,1,2523136,2613248,90112,632496128,632586240,90112,632496128,632586240,90112,-1,-1,-1
2799,3,700,1,4,4,3365.580813,3365.768934,0.188121,0x405623,8,100.000000,1,1,0.210259,1.200000,0.800000,cat,15,7fff,1,1,540672,630784,90112,18743296,18743296,0,18743296,18743296,0,-1,-1,-1
2799,3,700,2,4,4,3365.584264,3365.773995,0.189731,0x405623,16,100.000000,1,1,0.210259,1.200000,0.800000,cat,15,7fff,1,1,991232,991232,0,46587904,46587904,0,46587904,46587904,0,-1,-1,-1
2799,3,700,3,4,4,3365.571084,3365.713091,0.142007,0x405623,56,100.000000,1,1,0.210259,1.200000,0.800000,cat,1,1,1,1,180224,180224,0,62447616,62447616,0,62447616,62447616,0,-1,-1,-1
