region_id,region,region_exec,measure_wall_ms,resctrl_wall_ms,delta_wall_ms,delta_wall_pct,measure_max_thread_ms,resctrl_max_thread_ms,delta_max_thread_ms,measure_mean_thread_ms,resctrl_mean_thread_ms,delta_mean_thread_ms,measure_imbalance_ms,resctrl_imbalance_ms,delta_imbalance_ms,measure_llc_miss_rate,resctrl_llc_miss_rate,delta_llc_miss_rate_pct_point,resctrl_target_mean,resctrl_target_min,resctrl_target_max,resctrl_applied_threads,resctrl_enabled_threads
4,mark_refine,1900,0.03197299997555092,0.031248999992385507,-0.0007239999831654131,-2.2644105455197847,0.029199,0.027538,-0.0016609999999999993,0.022455937500000002,0.023765375,0.0013094374999999964,0.009124,0.005868999999999999,-0.003255000000000001,0.5341749323715058,0.3761332099907493,-15.804172238075653,31.25,20.0,100.0,0,0
4,mark_refine,2000,0.028942000004462898,0.03160000004572794,0.0026580000412650406,9.183885152564347,0.026645,0.02784,0.0011950000000000016,0.0222598125,0.0236443125,0.0013845000000000003,0.006751999999999998,0.006089000000000001,-0.0006629999999999969,0.5674137317680541,0.33438427299703266,-23.302945877102143,35.0,20.0,100.0,0,0
5,mark_coarsen,100,0.027691999999660766,0.045473000001948094,0.017781000002287328,64.20988011882547,0.026933,0.043012,0.016079000000000003,0.0231878125,0.0259751875,0.0027873750000000017,0.006935999999999998,0.021248000000000003,0.014312000000000005,0.5536473388879443,0.5207715133531158,-3.2875825534828484,90.0,80.0,100.0,0,0
5,mark_coarsen,200,0.028882999999041203,0.03102000000217231,0.0021370000031311065,7.398815923560731,0.028349,0.030109,0.0017600000000000011,0.02481675,0.0253794375,0.0005626875000000024,0.006529999999999998,0.008441,0.001911000000000003,0.5661189982453342,0.5983782494633914,3.225925121805717,80.0,60.0,100.0,0,0
5,mark_coarsen,300,0.027515000001585577,0.03301600000122562,0.005500999999640044,19.9927312350465,0.026507,0.031116,0.004609000000000002,0.02298225,0.02516825,0.0021860000000000004,0.0064579999999999985,0.00936,0.002902000000000002,0.5416528377032858,0.5589068825910931,1.7254044887807352,61.25,40.0,100.0,0,0
5,mark_coarsen,400,0.027052999997977167,0.02990999999747146,0.002856999999494292,10.560751117095768,0.026738,0.028154,0.0014159999999999971,0.023151625,0.0247410625,0.0015894375000000023,0.006837000000000003,0.006506999999999999,-0.0003300000000000039,0.5383249959657899,0.5519075847393221,1.3582588773532245,61.25,40.0,100.0,0,0
5,mark_coarsen,500,0.028898999997181818,0.03613300000142772,0.0072340000042459,25.03200804509273,0.028457,0.033958,0.005501000000000002,0.0236515625,0.02797125,0.004319687499999999,0.008371,0.01182,0.0034490000000000007,0.5552028705492685,0.4943069306930693,-6.089593985619923,61.25,40.0,100.0,0,0
5,mark_coarsen,600,0.02847699999983888,0.030857000005198643,0.0023800000053597614,8.357621959382053,0.027805,0.029764,0.001958999999999999,0.024797312499999998,0.024811875,1.456250000000242e-05,0.006170999999999999,0.008303999999999999,0.0021329999999999995,0.533886367193614,0.5286516853932585,-0.5234681800355578,61.25,40.0,100.0,0,0
5,mark_coarsen,700,0.028754999992088415,0.030394999994314276,0.001640000002225861,5.70335594740771,0.027886,0.028817,0.0009309999999999978,0.0246435,0.024821375,0.00017787500000000095,0.006378000000000002,0.007220999999999998,0.0008429999999999965,0.5496012759170654,0.5085986718883024,-4.100260402876299,61.25,40.0,100.0,0,0
5,mark_coarsen,800,0.027153000002726912,0.03051199999754317,0.0033589999948162585,12.370640424553168,0.026148,0.02863,0.002481999999999998,0.0229439375,0.02478475,0.0018408125000000004,0.006200000000000001,0.007091,0.0008909999999999994,0.4673072905786505,0.5472478523703468,7.994056179169629,61.25,40.0,100.0,0,0
